timestamp_s,frame,offset_x_m,offset_y_m,rotation_rad,rotation_deg,vel_offset_x_m/s,vel_offset_y_m/s,accel_offset_x_m/s2,accel_offset_y_m/s2,vel_rotation_rad/s,accel_rotation_rad/s2
1773689906.728955,466053,-0.081056,-0.031337,-6.222470,-356.521279,-0.004296,0.009337,-0.702496,1.695001,-0.118035,-21.091812
1773689906.749083,466055,-0.081914,-0.029741,6.255168,358.394726,-0.010214,0.035298,0.660708,-0.538478,-0.420728,8.448201
1773689906.769209,466058,-0.081467,-0.029916,6.237942,357.407749,0.022296,-0.012331,0.929462,-1.161594,0.221937,16.268624
1773689906.789334,466060,-0.081017,-0.030237,6.197323,355.080447,0.027199,-0.011459,0.018459,1.038548,0.234123,-11.090831
1773689906.799396,466061,-0.080719,-0.030330,6.205981,355.576534,0.026252,0.003998,0.624234,0.611647,0.063686,-4.011233
1773689906.819524,466063,-0.080325,-0.029718,6.242160,357.649430,0.067740,-0.020914,-0.288368,1.051346,0.503459,-12.239671
1773689906.829587,466065,-0.079401,-0.030187,-6.149049,-352.314558,0.053017,0.001181,-1.618952,1.137003,0.208796,-18.856989
1773689906.839650,466066,-0.079258,-0.029695,-6.115236,-350.377197,0.035157,0.001969,-0.243640,-0.999189,0.123946,10.195978
1773689906.849714,466067,-0.078694,-0.030147,-6.080466,-348.385012,0.048117,-0.018932,0.751590,-0.082517,0.414055,4.198569
1773689906.869840,466069,-0.078047,-0.029480,-5.930678,-339.802820,0.041664,0.059670,0.470474,-1.207192,-0.492626,15.268530
1773689906.879903,466071,-0.077580,-0.028746,-5.790532,-331.773050,0.050379,0.021796,0.170582,-3.624281,-0.035469,41.573674
1773689906.889966,466072,-0.077033,-0.029041,-5.725761,-328.061913,0.045097,-0.013272,-0.133163,-0.451966,0.344092,4.794627
1773689906.900031,466073,-0.076672,-0.029013,-5.629775,-322.562325,0.047700,0.012712,-0.241607,1.379325,0.060896,-16.676256
1773689906.910094,466075,-0.076073,-0.028785,-5.446802,-312.078756,0.040236,0.014496,-1.216679,-0.122592,0.008383,-3.860115
1773689906.920161,466076,-0.075862,-0.028721,-5.403823,-309.616268,0.023205,0.010242,-1.205018,-0.242057,-0.016796,-2.477763
1773689906.940288,466079,-0.075304,-0.028358,-5.111803,-292.884752,0.018540,0.012633,-0.154741,0.038575,-0.065725,-1.153332
1773689906.960414,466080,-0.075116,-0.028213,-4.985974,-285.675256,0.016976,0.011795,0.355861,-0.731509,-0.063224,10.091599
1773689906.970477,466081,-0.074907,-0.028071,-4.832703,-276.893485,0.022739,0.000963,-0.125664,-0.262017,0.088482,2.520444
1773689906.980540,466082,-0.074658,-0.028193,-4.714428,-270.116849,0.014447,0.006521,-0.842632,0.959549,-0.012492,-14.973062
1773689906.990604,466084,-0.074616,-0.027940,-4.721189,-270.504216,0.005779,0.020276,-0.606868,0.911956,-0.212888,-13.432819
1773689907.022931,466088,-0.074266,-0.027795,-4.209161,-241.167183,0.012580,0.002531,-0.125806,-0.455077,0.025714,4.822357
1773689907.032995,466089,-0.074134,-0.027776,-4.039107,-231.423811,0.010261,-0.001755,-0.376827,-0.070470,0.066230,-0.830006
1773689907.053122,466091,-0.074043,-0.027959,-3.844694,-220.284734,-0.003215,0.011133,-0.382456,0.147081,-0.145938,-3.437445
1773689907.063185,466093,-0.074115,-0.027745,-3.608113,-206.729665,-0.005619,0.010131,0.186859,-0.762905,-0.144787,9.852394
1773689907.073249,466094,-0.074156,-0.027755,-3.502196,-200.661046,0.000547,-0.004224,0.511898,-0.775464,0.052385,11.445350
1773689907.083311,466096,-0.074104,-0.027830,-3.295184,-188.800140,0.004684,-0.005479,0.222231,0.130186,0.085598,-0.552872
1773689907.103437,466098,-0.074032,-0.027861,-3.100548,-177.648299,0.001553,0.007402,0.096547,-0.599016,-0.080661,7.519568
1773689907.113500,466099,-0.074026,-0.027741,-3.014694,-172.729221,0.003793,-0.004861,0.382653,-1.229726,0.074412,16.262007
1773689907.123562,466100,-0.073956,-0.027959,-2.898177,-166.053313,0.009253,-0.017347,0.606118,-0.488417,0.246612,8.514281
1773689907.133625,466101,-0.073840,-0.028091,-2.735845,-156.752372,0.015991,-0.014689,0.513359,0.361612,0.245745,-1.917134
1773689907.153751,466104,-0.073337,-0.028450,-2.227452,-127.623591,0.020035,-0.003488,0.010453,0.337627,0.133460,-3.902626
1773689907.173879,466106,-0.073034,-0.028231,-1.941937,-111.264793,0.016411,-0.001099,0.094874,0.047416,0.088656,-0.076555
1773689907.194002,466108,-0.072676,-0.028494,-1.635489,-93.706607,0.023851,-0.001579,0.266403,0.106047,0.130357,0.032208
1773689907.214127,466111,-0.072074,-0.028294,-1.407797,-80.660802,0.027133,0.003170,-0.149314,0.007961,0.089944,-0.740459
1773689907.234258,466113,-0.071584,-0.028366,-1.335078,-76.494330,0.017837,-0.001261,-0.109376,0.393961,0.100564,-5.239309
1773689907.244319,466114,-0.071437,-0.028367,-1.278794,-73.269488,0.018508,0.005790,0.108459,0.666049,0.018854,-7.536079
1773689907.264443,466117,-0.070907,-0.028014,-1.265461,-72.505568,0.022370,0.017793,-0.098679,0.050549,-0.109239,-1.117640
1773689907.284568,466120,-0.070537,-0.027651,-1.254851,-71.897671,0.014536,0.007824,-0.188383,-0.297803,-0.026118,2.719669
1773689907.304696,466121,-0.070322,-0.027699,-1.229159,-70.425625,0.014788,0.005806,0.006985,0.053295,0.000228,-0.632109
1773689907.324821,466124,-0.069941,-0.027418,-1.197534,-68.613629,0.014817,0.009968,-0.089485,0.254238,-0.051550,-3.609071
1773689907.334882,466125,-0.069813,-0.027338,-1.190725,-68.223501,0.013459,0.012764,-0.011159,0.012015,-0.093073,-0.226565
1773689907.355006,466128,-0.069515,-0.026888,-1.160709,-66.503752,0.018217,0.002302,0.085011,-0.579915,0.059371,7.689671
1773689907.365068,466129,-0.069314,-0.026965,-1.149966,-65.888192,0.018311,-0.003835,0.125290,-0.591885,0.137320,8.090548
1773689907.385192,466131,-0.069010,-0.026886,-1.125604,-64.492363,0.025501,-0.015021,0.172958,-0.320250,0.313966,5.024833
1773689907.395254,466133,-0.068702,-0.027132,-1.081441,-61.962031,0.026314,-0.017058,-0.283008,0.403461,0.345644,-6.343072
1773689907.405315,466134,-0.068481,-0.027229,-1.075473,-61.620092,0.019806,-0.006903,-0.547975,0.839184,0.186343,-13.230828
1773689907.425439,466136,-0.068168,-0.027259,-1.046500,-59.960049,0.012756,0.003136,-0.225543,0.463994,0.024850,-6.993360
1773689907.445561,466138,-0.067968,-0.027103,-1.023969,-58.669103,0.010729,0.011771,-0.282751,0.040316,-0.095116,-1.968987
1773689907.455624,466140,-0.067856,-0.026964,-0.997592,-57.157823,0.006967,0.010220,-0.287199,-0.186808,-0.094835,0.897015
1773689907.465692,466141,-0.067827,-0.026897,-0.975456,-55.889490,0.004948,0.008010,-0.050765,-0.204587,-0.077050,2.334035
1773689907.485815,466144,-0.067642,-0.026682,-0.954647,-54.697233,0.009952,0.004493,0.166914,-0.343739,-0.007257,5.241645
1773689907.505943,466146,-0.067427,-0.026716,-0.933310,-53.474727,0.011666,-0.005828,0.076902,-0.406545,0.133949,5.631608
1773689907.515995,466147,-0.067305,-0.026796,-0.921632,-52.805642,0.012397,-0.009381,0.121496,-0.208759,0.183611,3.340529
1773689907.536120,466150,-0.067045,-0.027045,-0.845363,-48.435739,0.016804,-0.007750,0.102419,0.041245,0.186372,0.062151
1773689907.546181,466151,-0.066856,-0.027099,-0.843319,-48.318613,0.017249,-0.007535,-0.016335,0.120528,0.186620,-1.570230
1773689907.566306,466153,-0.066570,-0.027336,-0.808367,-46.316010,0.014485,-0.001117,-0.053879,0.312498,0.090815,-4.272599
1773689907.586431,466155,-0.066273,-0.027144,-0.807073,-46.241870,0.015080,0.005043,0.615638,0.610006,0.014648,-4.613113
1773689907.596494,466156,-0.066120,-0.027116,-0.795155,-45.559015,0.024224,0.012711,0.704472,0.307857,-0.035942,-0.261938
1773689907.606555,466158,-0.065786,-0.026889,-0.793958,-45.490426,0.029257,0.011240,0.245205,-0.400960,0.009358,6.524803
1773689907.626681,466160,-0.065356,-0.027120,-0.767443,-43.971265,0.023923,-0.007088,0.655187,0.169182,0.222094,1.480238
1773689907.636749,466161,-0.065102,-0.027169,-0.763791,-43.761999,0.035154,0.000054,-0.039592,1.779339,0.191217,-23.467529
1773689907.646812,466163,-0.064648,-0.027119,-0.766505,-43.917506,0.023137,0.028721,-1.479741,2.234032,-0.250123,-37.643406
1773689907.656875,466164,-0.064637,-0.026591,-0.768202,-44.014748,0.005373,0.045016,0.479402,-0.763332,-0.566389,12.399782
1773689907.666937,466165,-0.064540,-0.026213,-0.777890,-44.569803,0.032782,0.013363,1.747806,-2.419568,-0.000638,41.667774
1773689907.676999,466167,-0.063977,-0.026322,-0.794054,-45.495969,0.040546,-0.003676,-0.450810,-0.735611,0.272148,7.509739
1773689907.687062,466168,-0.063724,-0.026287,-0.806531,-46.210833,0.023707,-0.001440,-1.208703,0.188855,0.150457,-9.094090
1773689907.707188,466170,-0.063303,-0.026515,-0.792438,-45.403344,0.018086,0.001017,0.114259,0.860513,0.088142,-10.930443
1773689907.727312,466172,-0.062996,-0.026246,-0.802318,-45.969459,0.028305,0.033194,0.138337,-0.051684,-0.289468,1.261961
1773689907.737375,466174,-0.062646,-0.025812,-0.819856,-46.974282,0.027838,0.024368,-0.446586,-1.482640,-0.176001,17.521082
1773689907.747436,466175,-0.062436,-0.025756,-0.826178,-47.336511,0.019319,0.003359,-0.613069,-0.963167,0.063102,9.716930
1773689907.757498,466176,-0.062257,-0.025745,-0.834509,-47.813827,0.015501,0.004988,-0.247246,0.004954,0.019506,-1.451485
1773689907.767560,466177,-0.062124,-0.025656,-0.840630,-48.164523,0.014344,0.003459,-0.431206,0.592982,0.033892,-10.615167
1773689907.777583,466178,-0.061969,-0.025675,-0.846701,-48.512373,0.006865,0.016840,-0.611711,0.965765,-0.192758,-16.842633
1773689907.787645,466180,-0.061987,-0.025316,-0.849609,-48.678984,0.002068,0.022827,-0.223011,0.000692,-0.303939,-1.350005
1773689907.807769,466182,-0.061791,-0.025374,-0.849936,-48.697755,0.007793,-0.001079,0.715237,-0.786190,0.059263,14.965434
1773689907.817832,466183,-0.061722,-0.025376,-0.851341,-48.778273,0.017158,-0.006969,0.642714,-0.318103,0.194347,8.151917
1773689907.827892,466185,-0.061445,-0.025514,-0.856462,-49.071684,0.020728,-0.007482,-0.013294,0.249225,0.223334,-3.456472
1773689907.848017,466187,-0.061301,-0.025412,-0.862235,-49.402424,0.005638,0.009620,-0.320531,-0.053559,-0.101387,-1.108496
1773689907.858081,466188,-0.061252,-0.025292,-0.868775,-49.777123,0.004573,0.004535,-0.233402,-0.461527,-0.036915,5.066543
1773689907.878205,466190,-0.061172,-0.025497,-0.864631,-49.539731,-0.005256,-0.002991,-1.721889,1.196080,0.011139,-26.600366
1773689907.888267,466191,-0.061271,-0.025491,-0.863808,-49.492550,-0.028788,0.016943,-1.429366,1.055183,-0.402353,-22.710242
1773689907.898333,466193,-0.061752,-0.025156,-0.863801,-49.492172,-0.034019,0.018241,-0.111334,-0.100976,-0.445824,1.048535
1773689907.918455,466195,-0.061885,-0.025394,-0.867674,-49.714087,-0.019832,0.006963,0.570047,-0.518971,-0.208843,10.489070
1773689907.928517,466197,-0.062151,-0.025229,-0.865103,-49.566729,-0.014775,0.001950,0.825955,-0.948563,-0.109782,17.789790
1773689907.938580,466198,-0.062183,-0.025355,-0.859210,-49.229118,-0.003209,-0.012128,0.702193,-0.861356,0.149190,15.804726
1773689907.958704,466200,-0.062251,-0.025585,-0.857465,-49.129148,-0.007076,-0.007827,-0.169813,0.012330,0.067598,-1.153174
1773689907.978828,466202,-0.062468,-0.025670,-0.850601,-48.735827,-0.010044,-0.011632,-0.210800,-0.256016,0.102777,2.271280
1773689907.988890,466203,-0.062565,-0.025824,-0.848732,-48.628759,-0.012483,-0.014545,-0.207495,0.656500,0.128263,-10.157028
1773689907.998954,466205,-0.062719,-0.025963,-0.857888,-49.153350,-0.014219,0.001585,-0.027596,1.387685,-0.101698,-19.048997
1773689908.009015,466206,-0.062851,-0.025793,-0.873067,-50.023077,-0.013039,0.013384,-0.041164,0.871804,-0.255125,-12.032494
1773689908.029140,466208,-0.063109,-0.025666,-0.882125,-50.542043,-0.020246,0.018815,0.131245,0.008966,-0.367773,0.702451
1773689908.039205,466210,-0.063350,-0.025413,-0.887475,-50.848582,-0.016462,0.017592,0.687161,-0.796794,-0.328990,14.666546
1773689908.049266,466211,-0.063441,-0.025311,-0.898574,-51.484511,-0.006419,0.002784,0.751659,-1.278146,-0.072680,21.478532
1773689908.069390,466213,-0.063467,-0.025551,-0.894308,-51.240077,-0.001217,-0.015142,0.014605,-0.084646,0.198668,1.200839
1773689908.079454,466215,-0.063479,-0.025719,-0.893525,-51.195193,-0.002297,-0.011937,-0.041798,0.140683,0.148934,-2.167262
1773689908.099580,466217,-0.063571,-0.025765,-0.896836,-51.384896,-0.000500,-0.016262,-0.124325,-0.031208,0.216988,-0.309723
1773689908.119707,466219,-0.063499,-0.026374,-0.886071,-50.768153,-0.007302,-0.013193,0.064027,0.620188,0.136459,-7.999297
1773689908.129769,466221,-0.063627,-0.026421,-0.878165,-50.315150,-0.004636,-0.004600,0.276280,0.506694,0.035858,-5.268385
1773689908.139842,466222,-0.063592,-0.026467,-0.882290,-50.551502,-0.001739,-0.002998,-0.018013,0.154218,0.030485,-2.163041
1773689908.159969,466225,-0.063837,-0.026465,-0.873710,-50.059884,-0.014391,-0.000087,-0.071955,0.271112,-0.078586,-3.999908
1773689908.170029,466226,-0.063993,-0.026467,-0.875687,-50.173163,-0.012316,0.003276,0.055610,0.229040,-0.111689,-2.714907
1773689908.190155,466228,-0.064112,-0.026262,-0.943317,-54.048086,-0.017263,0.003646,-0.558149,-0.403076,-0.143151,2.378088
1773689908.210279,466230,-0.064687,-0.026320,-0.915108,-52.431837,-0.034780,-0.012946,-0.331989,0.820925,-0.015988,-12.567964
1773689908.220344,466232,-0.065069,-0.026501,-0.932570,-53.432328,-0.035411,0.003600,0.225421,1.699058,-0.237564,-21.052119
1773689908.230404,466233,-0.065400,-0.026248,-0.944787,-54.132283,-0.030247,0.021247,0.796446,1.226565,-0.439670,-11.725260
1773689908.250529,466235,-0.065900,-0.025978,-1.008548,-57.785516,-0.002821,0.024688,-2.172976,0.133694,-0.338852,-12.936772
1773689908.260593,466236,-0.065817,-0.025673,-1.129834,-64.734717,-0.042484,0.025846,-2.007421,-1.133060,-0.559362,4.900946
1773689908.270654,466238,-0.066754,-0.025458,-1.139489,-65.287885,-0.043231,0.001893,1.313136,-1.619093,-0.240374,28.161938
1773689908.280717,466239,-0.066687,-0.025635,-1.222629,-70.051504,-0.016053,-0.006734,0.653200,0.198661,0.007354,0.711926
1773689908.290779,466240,-0.067078,-0.025594,-1.226924,-70.297561,-0.030083,0.005889,-1.206016,1.187698,-0.226012,-21.354622
1773689908.310905,466242,-0.067333,-0.025403,-1.369234,-78.451340,-0.046775,0.027104,-0.159877,-0.547069,-0.581818,6.799213
1773689908.320970,466243,-0.067975,-0.025042,-1.344778,-77.050078,-0.045014,0.013538,1.285348,-1.315486,-0.390170,23.568983
1773689908.331031,466245,-0.068239,-0.025131,-1.398887,-80.150329,-0.020915,0.000628,2.257412,-0.409410,-0.107503,16.090025
1773689908.341095,466246,-0.068396,-0.025029,-1.422091,-81.479797,0.000415,0.005304,0.394167,-1.006336,-0.066428,14.882438
1773689908.351156,466247,-0.068230,-0.025024,-1.529027,-87.606786,-0.012973,-0.019616,-1.625338,-1.735677,0.191943,14.545740
1773689908.361219,466249,-0.068657,-0.025424,-1.523952,-87.315994,-0.032294,-0.029622,-1.255416,-0.379664,0.226247,-1.255495
1773689908.391412,466252,-0.068716,-0.025402,-1.719533,-98.521975,-0.009988,0.014603,-0.140502,0.514301,-0.234228,-7.175174
1773689908.411531,466254,-0.069025,-0.024922,-1.805480,-103.446395,-0.024602,0.012208,-0.199805,-0.119224,-0.270319,0.712228
1773689908.421596,466256,-0.069319,-0.024858,-1.871219,-107.212944,-0.023962,0.011007,0.149972,0.075455,-0.250531,-0.154816
1773689908.441724,466258,-0.069589,-0.024450,-1.952514,-111.870800,-0.017468,0.020366,0.041634,-0.147432,-0.339013,2.185822
1773689908.461847,466261,-0.070022,-0.024038,-2.073843,-118.822454,-0.022283,0.005079,0.013395,-0.402788,-0.162616,5.277948
1773689908.481973,466263,-0.070486,-0.024246,-2.102168,-120.445378,-0.016928,0.004157,0.245461,-0.313827,-0.126602,5.101556
1773689908.502098,466265,-0.070704,-0.023871,-2.204810,-126.326316,-0.012403,-0.007552,0.124938,-0.338808,0.042723,4.819707
1773689908.512161,466267,-0.070836,-0.024078,-2.288073,-131.096918,-0.011648,-0.009739,0.136818,0.089501,0.073140,-0.571759
1773689908.532288,466268,-0.071009,-0.023835,-2.332841,-133.661956,-0.006406,0.004413,0.108233,0.049467,-0.083069,-0.154148
1773689908.552414,466271,-0.071094,-0.023901,-2.426478,-139.026927,-0.007291,-0.007746,0.397558,-0.030589,0.066917,2.068679
1773689908.562476,466273,-0.071183,-0.024001,-2.457616,-140.811042,-0.001070,-0.005169,0.517389,0.273211,0.060649,-1.259218
1773689908.582582,466275,-0.070894,-0.023912,-2.472837,-141.683096,0.005278,0.001009,-0.009287,0.253683,0.009767,-3.248142
1773689908.592638,466276,-0.070886,-0.023919,-2.456393,-140.740960,0.003550,0.003291,0.108081,-0.160274,-0.026505,2.502049
1773689908.612763,466279,-0.070701,-0.023691,-2.384833,-136.640862,0.016999,-0.015528,0.561450,-0.634976,0.269893,10.555852
1773689908.622826,466280,-0.070491,-0.023982,-2.326467,-133.296764,0.022111,-0.020408,0.804352,0.041934,0.355125,3.069291
1773689908.642951,466282,-0.069996,-0.024049,-2.209848,-126.614982,0.050224,0.001640,0.940742,0.569782,0.199545,-2.884879
1773689908.653013,466284,-0.069362,-0.024008,-2.092455,-119.888842,0.057395,0.004728,0.359345,0.297026,0.194895,-1.975086
1773689908.683199,466287,-0.068142,-0.023810,-1.959018,-112.243461,0.036247,0.012798,0.280566,0.533641,-0.001739,-5.691188
1773689908.703324,466289,-0.067469,-0.023469,-1.892547,-108.434949,0.055059,0.027111,-0.597258,0.763472,-0.105234,-13.100881
1773689908.713386,466291,-0.066806,-0.023145,-1.845168,-105.720327,0.041342,0.035056,-1.692335,0.335861,-0.277090,-12.597685
1773689908.723448,466292,-0.066637,-0.022763,-1.819922,-104.273842,0.021002,0.033870,-1.200852,-0.440368,-0.358749,0.088134
1773689908.743574,466294,-0.066046,-0.022245,-1.787958,-102.442446,0.029869,0.012026,-0.204113,-0.585320,-0.026731,6.946797
1773689908.753635,466295,-0.065743,-0.022193,-1.755305,-100.571588,0.024573,0.008652,-0.440196,-0.098506,-0.004873,-0.693517
1773689908.763703,466297,-0.065552,-0.022071,-1.682670,-96.409865,0.021009,0.010046,0.113432,0.073795,-0.040732,-0.506608
1773689908.773765,466298,-0.065320,-0.021991,-1.663484,-95.310587,0.026850,0.010138,0.419156,0.435317,-0.015109,-4.129550
1773689908.793892,466300,-0.064625,-0.021699,-1.672467,-95.825307,0.028790,0.036058,-0.547085,0.064422,-0.366999,-3.737392
1773689908.803954,466302,-0.064364,-0.021227,-1.637730,-93.835006,0.020048,0.030552,-0.582816,-0.724572,-0.335457,7.120384
1773689908.824080,466304,-0.064197,-0.021268,-1.573359,-90.146842,0.019830,0.008828,0.423879,-0.525224,-0.031704,9.312803
1773689908.844206,466306,-0.063566,-0.020872,-1.580504,-90.556210,0.037111,0.009411,-1.379128,0.093627,0.039404,-7.799123
1773689908.854268,466308,-0.063164,-0.020829,-1.551959,-88.920689,0.011977,0.010678,-1.354349,-0.348464,-0.096077,-1.378651
1773689908.864330,466309,-0.063325,-0.020657,-1.514550,-86.777346,0.009856,0.002398,0.908102,-0.814563,0.011660,15.946322
1773689908.874391,466311,-0.062965,-0.020781,-1.481739,-84.897377,0.030249,-0.005713,1.175920,-0.427258,0.224801,11.722505
1773689908.894514,466313,-0.062578,-0.020632,-1.463146,-83.832090,0.019660,0.000942,-0.365874,0.155491,0.079855,-3.926711
1773689908.904578,466314,-0.062378,-0.020655,-1.455131,-83.372839,0.016785,0.001625,-0.318005,0.460358,0.056827,-8.153932
1773689908.914639,466315,-0.062240,-0.020599,-1.435427,-82.243882,0.013261,0.010204,-0.195309,0.878597,-0.084209,-13.711369
1773689908.934767,466317,-0.061991,-0.020206,-1.426417,-81.727689,0.015571,0.028929,0.069317,-0.626551,-0.347843,9.318339
1773689908.944830,466319,-0.061818,-0.019867,-1.409868,-80.779486,0.016040,0.014792,0.040048,-1.601062,-0.141299,23.544160
1773689908.954890,466320,-0.061669,-0.019908,-1.395905,-79.979442,0.016377,-0.003288,-0.033334,-1.194895,0.125919,17.413838
1773689908.975014,466322,-0.061280,-0.019944,-1.385864,-79.404136,0.013015,-0.003089,0.715892,0.419199,0.108082,-2.694991
1773689908.985077,466323,-0.061180,-0.019982,-1.360306,-77.939777,0.024662,0.003189,0.996796,0.716438,0.071861,-5.748398
1773689908.995137,466325,-0.060783,-0.019880,-1.337641,-76.641165,0.033075,0.011328,0.315052,0.633411,-0.007581,-7.874380
1773689909.015261,466327,-0.060375,-0.019603,-1.324670,-75.898013,0.018434,0.017007,-0.337351,-0.267314,-0.165142,2.281781
1773689909.025324,466328,-0.060199,-0.019416,-1.325629,-75.952950,0.017003,0.011552,-0.051250,-0.198530,-0.091298,2.661214
1773689909.035385,466329,-0.060033,-0.019371,-1.319364,-75.593980,0.017402,0.013010,0.146642,0.392540,-0.111566,-5.303230
1773689909.045448,466330,-0.059849,-0.019154,-1.322509,-75.774194,0.019954,0.019452,0.191721,0.426663,-0.198036,-5.660996
1773689909.065572,466333,-0.059380,-0.018847,-1.318975,-75.571673,0.021322,0.019446,0.164453,0.244262,-0.193975,-3.145377
1773689909.085645,466335,-0.058991,-0.018372,-1.318105,-75.521831,0.026555,0.029246,0.127716,1.280810,-0.324129,-19.635502
1773689909.095705,466336,-0.058688,-0.018050,-1.326185,-75.984828,0.027169,0.046127,-0.073705,0.424718,-0.587971,-7.555747
1773689909.105768,466338,-0.058445,-0.017444,-1.324956,-75.914359,0.025071,0.037785,-0.351415,-1.106859,-0.476067,15.140432
1773689909.125892,466340,-0.057905,-0.017586,-1.323823,-75.849452,0.012249,0.004327,-0.663460,-0.196598,-0.009603,-0.116373
1773689909.135953,466342,-0.057855,-0.017485,-1.310622,-75.093117,0.005441,0.009723,-0.468454,0.223005,-0.127953,-5.797524
1773689909.156078,466344,-0.057726,-0.017301,-1.303905,-74.708270,0.004393,0.001598,-0.084521,-0.341342,-0.004470,5.014604
1773689909.166140,466345,-0.057692,-0.017323,-1.300011,-74.485132,0.003379,-0.001523,-0.111062,-0.128817,0.040346,1.520926
1773689909.176201,466347,-0.057658,-0.017331,-1.289182,-73.864688,0.002158,-0.000995,-0.090193,-0.059565,0.026141,0.518052
1773689909.196325,466348,-0.057663,-0.017357,-1.279884,-73.331969,0.001599,-0.006704,-0.036679,-0.187471,0.114252,2.802981
1773689909.206388,466350,-0.057638,-0.017452,-1.267438,-72.618866,0.001185,-0.008106,0.592090,-1.073010,0.134531,19.887707
1773689909.226511,466352,-0.057668,-0.017561,-1.254390,-71.871256,0.038580,-0.067269,0.751644,-0.839277,1.253926,17.702716
1773689909.236573,466354,-0.057078,-0.018549,-1.234815,-70.749700,0.040575,-0.065144,-0.441742,1.157790,1.241242,-19.909375
1773689909.256696,466356,-0.056988,-0.018531,-1.226795,-70.290173,0.005929,-0.003750,-0.763450,0.883971,0.090104,-17.928636
1773689909.266760,466357,-0.056921,-0.018592,-1.223996,-70.129816,0.003069,-0.005761,-0.822412,0.890010,0.107361,-18.383363
1773689909.276821,466358,-0.056927,-0.018647,-1.218834,-69.834069,-0.010619,0.014154,-0.778835,1.497459,-0.279725,-27.745551
1773689909.286885,466360,-0.057135,-0.018307,-1.212360,-69.463105,-0.012601,0.024372,0.205364,0.287165,-0.450944,-3.446007
1773689909.307012,466362,-0.057062,-0.018194,-1.207821,-69.203040,0.007729,0.000843,0.531072,-1.062208,0.025785,19.605608
1773689909.317074,466363,-0.056964,-0.018210,-1.206300,-69.115873,0.010663,-0.009307,0.075647,-0.558274,0.202531,9.309514
1773689909.327137,466364,-0.056847,-0.018382,-1.202513,-68.898905,0.009251,-0.010391,-0.027968,0.387294,0.213122,-6.271227
1773689909.337202,466365,-0.056777,-0.018419,-1.198142,-68.648481,0.010100,-0.001510,-0.018479,0.548832,0.076272,-8.819268
1773689909.347263,466367,-0.056644,-0.018412,-1.195060,-68.471889,0.008879,0.000658,-0.213345,0.112283,0.035586,-2.883235
1773689909.367386,466368,-0.056641,-0.018400,-1.193652,-68.391212,0.000883,-0.001234,-0.227457,-0.108405,0.024283,0.550965
1773689909.397569,466373,-0.056581,-0.018520,-1.190951,-68.236464,0.001710,-0.005159,-0.308343,0.188130,0.091285,-4.617967
1773689909.407633,466374,-0.056565,-0.018576,-1.192435,-68.321492,-0.002520,-0.002198,-0.476621,0.489669,0.021863,-10.303448
1773689909.417695,466375,-0.056632,-0.018565,-1.192814,-68.343181,-0.007882,0.004696,-0.652008,0.871366,-0.116068,-17.269331
1773689909.427756,466376,-0.056723,-0.018482,-1.195860,-68.517729,-0.015640,0.015337,-0.277896,0.035094,-0.325641,-1.924878
1773689909.437820,466378,-0.056947,-0.018256,-1.200934,-68.808456,-0.013472,0.005396,0.717692,-1.546167,-0.154698,28.338712
1773689909.447882,466379,-0.056995,-0.018373,-1.199558,-68.729587,-0.001197,-0.015779,0.682997,-1.368301,0.244657,25.209706
1773689909.468005,466381,-0.056875,-0.018857,-1.203431,-68.951523,-0.009060,-0.013686,-0.314055,0.880951,0.169225,-15.617402
1773689909.478066,466383,-0.057041,-0.018943,-1.206492,-69.126896,-0.011834,-0.000915,-0.267304,1.392868,-0.047606,-23.403209
1773689909.488129,466384,-0.057113,-0.018875,-1.209686,-69.309876,-0.014439,0.014344,-0.202542,0.918804,-0.301748,-15.473199
1773689909.508255,466386,-0.057699,-0.018278,-1.223017,-70.073718,-0.016248,0.008783,-0.045264,-0.377587,-0.219410,5.796483
1773689909.528378,466388,-0.057767,-0.018522,-1.227778,-70.346499,-0.016261,-0.000853,0.025546,-0.382867,-0.068455,6.171516
1773689909.538440,466390,-0.057995,-0.018474,-1.233271,-70.661250,-0.015872,-0.004222,0.443680,-0.534054,-0.013049,10.579492
1773689909.548504,466391,-0.058086,-0.018607,-1.237256,-70.889537,-0.007330,-0.011602,0.545729,-0.225100,0.144491,6.208359
1773689909.558565,466392,-0.058143,-0.018707,-1.242479,-71.188830,-0.004887,-0.008756,-0.354870,0.690677,0.111956,-12.569653
1773689909.578692,466394,-0.058212,-0.018834,-1.251150,-71.685599,-0.036093,0.021564,-0.186528,0.200228,-0.516943,-3.665453
1773689909.588758,466396,-0.058740,-0.018477,-1.259372,-72.156678,-0.031105,0.017004,1.321037,-1.099471,-0.414990,23.822117
1773689909.598820,466397,-0.058838,-0.018492,-1.264541,-72.452883,-0.009510,-0.000561,1.467601,-1.267460,-0.037563,26.789946
1773689909.618945,466399,-0.059018,-0.018466,-1.277210,-73.178761,-0.007287,-0.006820,-0.064924,-0.201651,0.070073,2.778722
1773689909.629008,466400,-0.059083,-0.018575,-1.280707,-73.379105,-0.008823,-0.008299,-0.192215,0.271838,0.085105,-5.132812
1773689909.639068,466401,-0.059196,-0.018633,-1.281555,-73.427698,-0.011155,-0.001353,0.269274,0.322515,-0.033170,-3.663708
1773689909.649131,466403,-0.059308,-0.018602,-1.297097,-74.318182,-0.003401,-0.001812,0.101750,-0.193077,0.011435,3.432563
