timestamp_s,frame,gripper_x_m,gripper_y_m,gripper_z_m,gripper_qx,gripper_qy,gripper_qz,gripper_qw,probe_x_m,probe_y_m,probe_z_m,probe_qx,probe_qy,probe_qz,probe_qw
1773689905.913839,465955,0.027795,-0.914321,0.068915,-0.020105,-0.017696,-0.012289,-0.999566,0.101982,-0.947289,0.099591,-0.000540,0.996788,0.079939,-0.004812
1773689905.923900,465956,0.027799,-0.914318,0.068912,-0.020226,-0.017613,-0.012319,-0.999564,0.101888,-0.947267,0.100119,-0.000533,0.996845,0.079367,-0.000729
1773689905.933964,465957,0.027809,-0.914316,0.068924,-0.019909,-0.017552,-0.012212,-0.999573,0.101778,-0.947266,0.100703,-0.001345,0.996861,0.079100,0.002983
1773689905.954089,465960,0.027828,-0.914312,0.068955,-0.020152,-0.017449,-0.012306,-0.999569,0.101399,-0.947199,0.102519,-0.002839,0.996898,0.076951,0.016278
1773689905.984278,465963,0.027833,-0.914313,0.068919,-0.020126,-0.017543,-0.012521,-0.999565,0.100966,-0.947096,0.104221,-0.003388,0.996948,0.072179,0.029550
1773689905.994342,465964,0.027830,-0.914314,0.068921,-0.020180,-0.017555,-0.012591,-0.999563,0.100807,-0.947057,0.104789,-0.004456,0.996991,0.069763,0.033493
1773689906.004403,465966,0.027822,-0.914310,0.068920,-0.020053,-0.017498,-0.012494,-0.999568,0.100456,-0.947075,0.105967,-0.004221,0.996695,0.069189,0.042354
1773689906.014470,465967,0.027822,-0.914329,0.068911,-0.020275,-0.017526,-0.012557,-0.999562,0.100276,-0.947091,0.106565,-0.004255,0.996525,0.068556,0.047119
1773689906.034594,465969,0.027825,-0.914334,0.068901,-0.020231,-0.017538,-0.012604,-0.999562,0.099893,-0.947004,0.107762,-0.003310,0.996262,0.065090,0.056697
1773689906.044656,465971,0.027833,-0.914324,0.068922,-0.020238,-0.017506,-0.012490,-0.999564,0.099496,-0.946881,0.108996,-0.004942,0.995683,0.065490,0.065597
1773689906.064780,465972,0.027833,-0.914330,0.068933,-0.020232,-0.017527,-0.012695,-0.999561,0.099293,-0.946828,0.109607,-0.006522,0.995383,0.065215,0.070127
1773689906.074846,465974,0.027841,-0.914321,0.068931,-0.020490,-0.017515,-0.012647,-0.999557,0.098859,-0.946741,0.110806,-0.008436,0.994460,0.068751,0.079071
1773689906.084906,465975,0.027843,-0.914320,0.068919,-0.020493,-0.017588,-0.012873,-0.999552,0.098649,-0.946689,0.111365,-0.007392,0.994132,0.067862,0.083916
1773689906.094972,465976,0.027843,-0.914335,0.068917,-0.020550,-0.017474,-0.012673,-0.999556,0.098440,-0.946671,0.111929,-0.007600,0.993907,0.065505,0.088316
1773689906.105033,465977,0.027853,-0.914329,0.068919,-0.020505,-0.017598,-0.012944,-0.999551,0.098227,-0.946636,0.112468,-0.005388,0.993611,0.064213,0.092660
1773689906.115098,465979,0.027860,-0.914315,0.068924,-0.020454,-0.017518,-0.012888,-0.999554,0.097797,-0.946601,0.113546,-0.006893,0.992846,0.064261,0.100395
1773689906.125163,465980,0.027863,-0.914312,0.068919,-0.020536,-0.017583,-0.012986,-0.999550,0.097577,-0.946541,0.114036,-0.009100,0.992454,0.063225,0.104662
1773689906.135227,465981,0.027862,-0.914304,0.068917,-0.020412,-0.017469,-0.012838,-0.999557,0.097375,-0.946501,0.114489,-0.011084,0.992043,0.064036,0.107827
1773689906.145291,465983,0.027858,-0.914296,0.068915,-0.020635,-0.017496,-0.012731,-0.999553,0.097011,-0.946448,0.115318,-0.012497,0.991398,0.063011,0.114037
1773689906.165407,465985,0.027859,-0.914287,0.068924,-0.020638,-0.017559,-0.012821,-0.999551,0.096685,-0.946471,0.116049,-0.012570,0.990817,0.062233,0.119378
1773689906.175470,465987,0.027862,-0.914275,0.068908,-0.020585,-0.017466,-0.012459,-0.999558,0.096363,-0.946522,0.116758,-0.011025,0.990007,0.063940,0.125204
1773689906.195598,465989,0.027867,-0.914284,0.068917,-0.020714,-0.017450,-0.012628,-0.999553,0.096024,-0.946454,0.117455,-0.011167,0.989149,0.067458,0.130034
1773689906.215726,465991,0.027886,-0.914270,0.068941,-0.020584,-0.017393,-0.012704,-0.999556,0.095707,-0.946415,0.118203,-0.013132,0.988266,0.069472,0.135396
1773689906.225802,465993,0.027903,-0.914253,0.068949,-0.020654,-0.017399,-0.012797,-0.999553,0.095364,-0.946353,0.118956,-0.013548,0.987402,0.071093,0.140710
1773689906.235869,465994,0.027911,-0.914244,0.068933,-0.020738,-0.017374,-0.012763,-0.999552,0.095177,-0.946338,0.119329,-0.014277,0.987153,0.068284,0.143747
1773689906.255993,465996,0.027917,-0.914239,0.068913,-0.020611,-0.017233,-0.012650,-0.999559,0.094757,-0.946268,0.120089,-0.015631,0.986173,0.069235,0.149749
1773689906.266055,465997,0.027921,-0.914230,0.068920,-0.020687,-0.017269,-0.012661,-0.999557,0.094537,-0.946262,0.120502,-0.017228,0.985702,0.068945,0.152778
1773689906.286181,466000,0.027914,-0.914234,0.068920,-0.020849,-0.017231,-0.012662,-0.999554,0.093843,-0.946135,0.121699,-0.018165,0.984110,0.069526,0.162371
1773689906.296246,466001,0.027915,-0.914258,0.068908,-0.020688,-0.017254,-0.012848,-0.999555,0.093595,-0.946061,0.122079,-0.017967,0.983625,0.069052,0.165503
1773689906.306309,466002,0.027916,-0.914236,0.068904,-0.020845,-0.017173,-0.012477,-0.999557,0.093341,-0.945954,0.122494,-0.019579,0.982906,0.069430,0.169388
1773689906.316372,466003,0.027916,-0.914252,0.068912,-0.020890,-0.017227,-0.012605,-0.999554,0.093089,-0.945924,0.122924,-0.020301,0.982231,0.070077,0.172917
1773689906.336497,466005,0.027923,-0.914249,0.068934,-0.020992,-0.017170,-0.012540,-0.999554,0.092596,-0.945853,0.123742,-0.021066,0.980989,0.070079,0.179740
1773689906.356614,466008,0.027932,-0.914247,0.068929,-0.021046,-0.017135,-0.012555,-0.999553,0.091902,-0.945685,0.124820,-0.021190,0.979430,0.066708,0.189258
1773689906.366676,466009,0.027933,-0.914239,0.068937,-0.021253,-0.017197,-0.012811,-0.999544,0.091668,-0.945615,0.125178,-0.022648,0.978860,0.065353,0.192484
1773689906.386802,466012,0.027931,-0.914247,0.068924,-0.021255,-0.017187,-0.012537,-0.999548,0.090970,-0.945464,0.126130,-0.025647,0.976907,0.067589,0.201063
1773689906.406929,466014,0.027933,-0.914261,0.068906,-0.021378,-0.017201,-0.012746,-0.999542,0.090546,-0.945377,0.126696,-0.024472,0.976145,0.061811,0.206693
1773689906.416993,466015,0.027935,-0.914255,0.068906,-0.021176,-0.017153,-0.012614,-0.999549,0.090320,-0.945280,0.126994,-0.023693,0.975596,0.060352,0.209781
1773689906.427056,466017,0.027936,-0.914243,0.068920,-0.021657,-0.017103,-0.012506,-0.999541,0.089867,-0.945166,0.127646,-0.024514,0.974259,0.060187,0.215861
1773689906.447185,466019,0.027962,-0.914241,0.068915,-0.021509,-0.017018,-0.012851,-0.999541,0.089389,-0.945155,0.128363,-0.025389,0.972615,0.063438,0.222151
1773689906.467311,466022,0.028015,-0.914214,0.068935,-0.021807,-0.016644,-0.012975,-0.999539,0.088417,-0.945434,0.129816,-0.042076,0.969388,0.072630,0.230743
1773689906.477375,466023,0.027814,-0.914146,0.069137,-0.035473,-0.017712,-0.030875,-0.998737,0.088060,-0.945426,0.130308,-0.044565,0.968459,0.072686,0.234132
1773689906.487437,466024,0.027827,-0.914161,0.069144,-0.035288,-0.017718,-0.031012,-0.998739,0.087721,-0.945310,0.130769,-0.044945,0.967377,0.072800,0.238458
1773689906.517623,466027,0.027843,-0.914146,0.069154,-0.035486,-0.017607,-0.031302,-0.998725,0.086715,-0.945007,0.131993,-0.045803,0.964201,0.073905,0.250512
1773689906.537751,466030,0.027846,-0.914181,0.069130,-0.035971,-0.017603,-0.031687,-0.998695,0.085745,-0.944771,0.133076,-0.047908,0.961661,0.066704,0.261654
1773689906.547814,466031,0.027840,-0.914186,0.069117,-0.036141,-0.017621,-0.031789,-0.998686,0.085389,-0.944736,0.133428,-0.049529,0.960515,0.066627,0.265555
1773689906.557878,466032,0.028064,-0.914275,0.068922,-0.022483,-0.016387,-0.013328,-0.999524,0.085038,-0.944614,0.133769,-0.050428,0.959620,0.065959,0.268769
1773689906.567941,466033,0.028059,-0.914276,0.068929,-0.022407,-0.016327,-0.013330,-0.999527,0.084710,-0.944482,0.134119,-0.051117,0.958452,0.064841,0.273044
1773689906.578005,466034,0.028057,-0.914272,0.068940,-0.022545,-0.016422,-0.013416,-0.999521,0.084393,-0.944320,0.134458,-0.052288,0.957519,0.063235,0.276449
1773689906.588069,466035,0.028050,-0.914287,0.068944,-0.022491,-0.016468,-0.013598,-0.999519,0.084078,-0.944175,0.134742,-0.051098,0.956713,0.060192,0.280118
1773689906.598131,466037,0.027831,-0.914239,0.069141,-0.036319,-0.017652,-0.032194,-0.998666,0.083590,-0.944062,0.135222,-0.049968,0.955050,0.057009,0.286588
1773689906.618258,466039,0.027838,-0.914253,0.069158,-0.035827,-0.017626,-0.031987,-0.998690,0.083268,-0.943986,0.135567,-0.052985,0.954006,0.054435,0.290004
1773689906.628319,466041,0.027840,-0.914265,0.069162,-0.036388,-0.017653,-0.032465,-0.998654,0.083168,-0.943916,0.135688,-0.052701,0.953631,0.052480,0.291644
1773689906.638383,466042,0.027852,-0.914257,0.069163,-0.035668,-0.017547,-0.031885,-0.998701,0.083210,-0.943931,0.135659,-0.053328,0.953694,0.052506,0.291320
1773689906.648446,466043,0.027860,-0.914243,0.069164,-0.035423,-0.017567,-0.031860,-0.998710,0.083333,-0.943906,0.135565,-0.050610,0.953946,0.052885,0.290910
1773689906.658509,466044,0.027864,-0.914238,0.069176,-0.035888,-0.017546,-0.032091,-0.998686,0.083517,-0.943953,0.135417,-0.048425,0.954344,0.053043,0.289945
1773689906.668571,466045,0.027870,-0.914231,0.069184,-0.035520,-0.017368,-0.031632,-0.998717,0.083781,-0.944030,0.135199,-0.046626,0.955074,0.054914,0.287477
1773689906.678635,466047,0.027872,-0.914201,0.069174,-0.035611,-0.017467,-0.031858,-0.998705,0.084509,-0.944360,0.134589,-0.048120,0.957379,0.052763,0.279867
1773689906.688698,466048,0.027863,-0.914194,0.069173,-0.036081,-0.017464,-0.031982,-0.998684,0.084925,-0.944551,0.134177,-0.046296,0.958384,0.054791,0.276323
1773689906.698763,466049,0.027857,-0.914187,0.069173,-0.035980,-0.017450,-0.031793,-0.998694,0.085384,-0.944738,0.133712,-0.042712,0.959870,0.054251,0.271815
1773689906.708826,466051,0.027838,-0.914177,0.069199,-0.035996,-0.017554,-0.031465,-0.998702,0.086425,-0.944918,0.132622,-0.039785,0.962747,0.055959,0.261542
1773689906.718891,466052,0.027832,-0.914162,0.069201,-0.035732,-0.017517,-0.031256,-0.998719,0.086991,-0.945017,0.131979,-0.037321,0.964085,0.054814,0.257182
1773689906.728955,466053,0.027822,-0.914158,0.069197,-0.035821,-0.017613,-0.031256,-0.998714,0.087617,-0.945105,0.131262,-0.035759,0.966125,0.051250,0.250394
1773689906.749083,466055,0.027819,-0.914152,0.069190,-0.035604,-0.017561,-0.030924,-0.998733,0.089043,-0.945113,0.129513,-0.015431,0.970019,0.038663,0.239436
1773689906.769209,466058,0.027821,-0.914131,0.069214,-0.035407,-0.017990,-0.031889,-0.998702,0.091448,-0.945599,0.126346,-0.010838,0.976314,0.036375,0.213004
1773689906.789334,466060,0.027809,-0.914135,0.069223,-0.034684,-0.017972,-0.031271,-0.998747,0.092972,-0.945847,0.124007,-0.007712,0.980494,0.031142,0.193914
1773689906.799396,466061,0.027789,-0.914146,0.069207,-0.034394,-0.018072,-0.031052,-0.998762,0.093645,-0.945940,0.122848,-0.007960,0.982256,0.031865,0.184646
1773689906.819524,466063,0.027728,-0.914166,0.069185,-0.034154,-0.018387,-0.030523,-0.998781,0.094825,-0.946032,0.120589,-0.004700,0.985437,0.035064,0.166320
1773689906.829587,466065,0.027894,-0.914250,0.068969,-0.020554,-0.017568,-0.012551,-0.999556,0.095822,-0.946216,0.118435,-0.005980,0.988343,0.033447,0.148406
1773689906.839650,466066,0.027866,-0.914290,0.068967,-0.020741,-0.017529,-0.012391,-0.999554,0.096263,-0.946254,0.117408,-0.003659,0.989446,0.035645,0.140399
1773689906.849714,466067,0.027846,-0.914283,0.068961,-0.020597,-0.017730,-0.012367,-0.999554,0.096674,-0.946242,0.116418,-0.007519,0.990525,0.037413,0.131927
1773689906.869840,466069,0.027815,-0.914318,0.068978,-0.020485,-0.017851,-0.012447,-0.999553,0.097373,-0.946234,0.114558,-0.007412,0.992213,0.045728,0.115614
1773689906.879903,466071,0.027799,-0.914346,0.068996,-0.020440,-0.017975,-0.012373,-0.999553,0.097943,-0.946173,0.112964,-0.005992,0.993401,0.051971,0.102067
1773689906.889966,466072,0.027793,-0.914348,0.069004,-0.020422,-0.017990,-0.012574,-0.999551,0.098160,-0.946096,0.112243,-0.009565,0.993931,0.054192,0.095248
1773689906.900031,466073,0.027791,-0.914366,0.069006,-0.020410,-0.017946,-0.012448,-0.999553,0.098366,-0.946067,0.111604,-0.011703,0.994191,0.058251,0.089744
1773689906.910094,466075,0.027792,-0.914369,0.069018,-0.020123,-0.018007,-0.012602,-0.999556,0.098737,-0.946033,0.110357,-0.013411,0.994703,0.064523,0.078884
1773689906.920161,466076,0.027790,-0.914379,0.069020,-0.020484,-0.018088,-0.012844,-0.999544,0.098937,-0.946069,0.109740,-0.012750,0.995124,0.064774,0.073277
1773689906.940288,466079,0.027796,-0.914361,0.069010,-0.020362,-0.017925,-0.012493,-0.999554,0.099560,-0.946318,0.107824,-0.011358,0.995731,0.071482,0.057278
1773689906.960414,466080,0.027800,-0.914363,0.069015,-0.020510,-0.017815,-0.012619,-0.999551,0.099785,-0.946455,0.107161,-0.010670,0.995860,0.074224,0.051388
1773689906.970477,466081,0.027808,-0.914350,0.069014,-0.020207,-0.017836,-0.012566,-0.999558,0.100003,-0.946546,0.106487,-0.010742,0.995834,0.078042,0.045932
1773689906.980540,466082,0.027815,-0.914338,0.069021,-0.020283,-0.017786,-0.012625,-0.999556,0.100228,-0.946666,0.105815,-0.011167,0.995965,0.079471,0.040175
1773689906.990604,466084,0.027615,-0.914286,0.069215,-0.033250,-0.018455,-0.029599,-0.998838,0.100673,-0.946925,0.104393,-0.008442,0.996063,0.083340,0.029009
1773689907.022931,466088,0.027654,-0.914251,0.069218,-0.033587,-0.018312,-0.030300,-0.998809,0.101438,-0.947518,0.101562,-0.001829,0.996466,0.083528,0.008646
1773689907.032995,466089,0.027664,-0.914234,0.069236,-0.033299,-0.018205,-0.030014,-0.998829,0.101590,-0.947626,0.100940,-0.001039,0.996411,0.084553,0.003985
1773689907.053122,466091,0.027686,-0.914222,0.069218,-0.033641,-0.018336,-0.030609,-0.998797,0.101850,-0.947856,0.099765,0.001501,0.996661,0.081573,-0.003194
1773689907.063185,466093,0.027717,-0.914179,0.069239,-0.033561,-0.018258,-0.030830,-0.998794,0.102101,-0.948030,0.098747,0.006214,0.996807,0.078978,-0.009962
1773689907.073249,466094,0.027734,-0.914163,0.069263,-0.033158,-0.017962,-0.030501,-0.998823,0.102201,-0.948097,0.098292,0.008077,0.996944,0.076695,-0.012495
1773689907.083311,466096,0.027759,-0.914145,0.069258,-0.033398,-0.017925,-0.031006,-0.998800,0.102360,-0.948264,0.097557,0.009796,0.996958,0.075372,-0.017270
1773689907.103437,466098,0.027770,-0.914149,0.069246,-0.033662,-0.017704,-0.031200,-0.998789,0.102487,-0.948355,0.096948,0.010639,0.996901,0.074996,-0.021239
1773689907.113500,466099,0.027780,-0.914147,0.069259,-0.033630,-0.017643,-0.030881,-0.998801,0.102535,-0.948362,0.096645,0.011638,0.996843,0.075095,-0.023019
1773689907.123562,466100,0.027786,-0.914146,0.069267,-0.033423,-0.017612,-0.031074,-0.998803,0.102588,-0.948354,0.096290,0.011588,0.996997,0.072337,-0.025106
1773689907.133625,466101,0.027790,-0.914164,0.069271,-0.033473,-0.017517,-0.030798,-0.998811,0.102650,-0.948375,0.095884,0.011494,0.997014,0.071034,-0.028019
1773689907.153751,466104,0.027780,-0.914172,0.069246,-0.033340,-0.017725,-0.031158,-0.998801,0.102804,-0.948376,0.094305,0.010409,0.996771,0.069558,-0.038737
1773689907.173879,466106,0.027770,-0.914196,0.069253,-0.033880,-0.017900,-0.031465,-0.998770,0.102899,-0.948377,0.093194,0.011479,0.996277,0.071205,-0.047230
1773689907.194002,466108,0.027758,-0.914199,0.069262,-0.033610,-0.018036,-0.031280,-0.998783,0.102960,-0.948352,0.092019,0.011128,0.996036,0.068746,-0.055347
1773689907.214127,466111,0.027743,-0.914234,0.069219,-0.033709,-0.018219,-0.031303,-0.998775,0.103003,-0.948337,0.090257,0.011573,0.994989,0.071811,-0.068603
1773689907.234258,466113,0.027730,-0.914232,0.069228,-0.034037,-0.018297,-0.031094,-0.998769,0.103009,-0.948357,0.089266,0.010181,0.994148,0.075328,-0.076755
1773689907.244319,466114,0.027725,-0.914226,0.069234,-0.033795,-0.018353,-0.031208,-0.998773,0.103006,-0.948351,0.088773,0.010496,0.993872,0.075125,-0.080407
1773689907.264443,466117,0.027724,-0.914241,0.069229,-0.033866,-0.018260,-0.031298,-0.998769,0.103006,-0.948355,0.087435,0.010625,0.992417,0.081908,-0.091034
1773689907.284568,466120,0.027729,-0.914223,0.069263,-0.033775,-0.018154,-0.031044,-0.998782,0.103000,-0.948369,0.086222,0.011697,0.991058,0.087455,-0.100094
1773689907.304696,466121,0.027732,-0.914237,0.069267,-0.033901,-0.018125,-0.031363,-0.998769,0.102995,-0.948366,0.085817,0.011064,0.990621,0.088387,-0.103617
1773689907.324821,466124,0.027741,-0.914228,0.069276,-0.034060,-0.018132,-0.031491,-0.998759,0.102957,-0.948460,0.084552,0.012635,0.989155,0.092666,-0.113251
1773689907.334882,466125,0.027747,-0.914232,0.069285,-0.033679,-0.018035,-0.031437,-0.998775,0.102949,-0.948498,0.084139,0.013115,0.988645,0.093968,-0.116528
1773689907.355006,466128,0.027772,-0.914230,0.069278,-0.033797,-0.018075,-0.031613,-0.998765,0.102911,-0.948560,0.082828,0.015855,0.987041,0.097794,-0.126236
1773689907.365068,466129,0.027775,-0.914232,0.069263,-0.033685,-0.017914,-0.031432,-0.998778,0.102887,-0.948628,0.082360,0.015469,0.986443,0.099199,-0.129809
1773689907.385192,466131,0.027783,-0.914234,0.069260,-0.033665,-0.017848,-0.031458,-0.998779,0.102831,-0.948658,0.081495,0.015898,0.985323,0.101275,-0.136488
1773689907.395254,466133,0.027784,-0.914246,0.069267,-0.033882,-0.017824,-0.031615,-0.998767,0.102770,-0.948759,0.080645,0.015281,0.984424,0.101511,-0.142727
1773689907.405315,466134,0.027788,-0.914238,0.069259,-0.033787,-0.017846,-0.031836,-0.998763,0.102735,-0.948777,0.080204,0.014544,0.983792,0.102812,-0.146191
1773689907.425439,466136,0.027811,-0.914251,0.069217,-0.033985,-0.017775,-0.032051,-0.998750,0.102680,-0.948869,0.079264,0.014835,0.982559,0.104328,-0.153211
1773689907.445561,466138,0.027839,-0.914243,0.069245,-0.033823,-0.017496,-0.031701,-0.998772,0.102620,-0.948939,0.078351,0.016471,0.981284,0.105906,-0.159981
1773689907.455624,466140,0.027864,-0.914213,0.069278,-0.033551,-0.017348,-0.031649,-0.998785,0.102552,-0.949086,0.077423,0.019035,0.980055,0.106616,-0.166623
1773689907.465692,466141,0.027876,-0.914206,0.069263,-0.033703,-0.017355,-0.031834,-0.998774,0.102508,-0.949158,0.076908,0.020555,0.979502,0.106221,-0.169912
1773689907.485815,466144,0.027899,-0.914169,0.069272,-0.033464,-0.017218,-0.031759,-0.998787,0.102348,-0.949338,0.075445,0.023797,0.977482,0.108515,-0.179408
1773689907.505943,466146,0.027914,-0.914176,0.069283,-0.033447,-0.017042,-0.031511,-0.998798,0.102218,-0.949441,0.074565,0.024619,0.976243,0.109305,-0.185460
1773689907.515995,466147,0.027919,-0.914157,0.069272,-0.033418,-0.017183,-0.031619,-0.998793,0.102150,-0.949470,0.074163,0.024711,0.975707,0.109269,-0.188271
1773689907.536120,466150,0.027913,-0.914155,0.069278,-0.033935,-0.016979,-0.031795,-0.998774,0.101910,-0.949532,0.072855,0.025710,0.974300,0.105741,-0.197224
1773689907.546181,466151,0.027917,-0.914146,0.069279,-0.033703,-0.017015,-0.031795,-0.998781,0.101813,-0.949579,0.072388,0.025690,0.973449,0.106758,-0.200848
1773689907.566306,466153,0.027921,-0.914163,0.069258,-0.033507,-0.017080,-0.031858,-0.998785,0.101605,-0.949652,0.071352,0.025646,0.972096,0.105556,-0.207918
1773689907.586431,466155,0.027926,-0.914169,0.069258,-0.033587,-0.017018,-0.031754,-0.998786,0.101378,-0.949607,0.070315,0.026521,0.970196,0.108288,-0.215153
1773689907.596494,466156,0.027927,-0.914169,0.069265,-0.033901,-0.016937,-0.031719,-0.998778,0.101254,-0.949575,0.069803,0.026786,0.969316,0.108671,-0.218861
1773689907.606555,466158,0.027941,-0.914181,0.069266,-0.033451,-0.016979,-0.031539,-0.998798,0.100963,-0.949554,0.068709,0.028225,0.967160,0.111094,-0.226854
1773689907.626681,466160,0.027942,-0.914171,0.069248,-0.033427,-0.017148,-0.031930,-0.998784,0.100623,-0.949592,0.067454,0.027969,0.964986,0.111047,-0.235986
1773689907.636749,466161,0.027940,-0.914208,0.069250,-0.034041,-0.017263,-0.032521,-0.998742,0.100430,-0.949622,0.066812,0.027639,0.963682,0.112609,-0.240567
1773689907.646812,466163,0.027936,-0.914181,0.069242,-0.033565,-0.017184,-0.031882,-0.998780,0.100047,-0.949570,0.065614,0.027835,0.961075,0.115835,-0.249283
1773689907.656875,466164,0.027926,-0.914204,0.069255,-0.033956,-0.017184,-0.031986,-0.998764,0.099866,-0.949542,0.065117,0.031057,0.959793,0.117619,-0.252978
1773689907.666937,466165,0.027923,-0.914197,0.069246,-0.033622,-0.017295,-0.031922,-0.998775,0.099692,-0.949541,0.064658,0.033423,0.958472,0.119823,-0.256626
1773689907.676999,466167,0.027909,-0.914206,0.069236,-0.033647,-0.017240,-0.031860,-0.998777,0.099383,-0.949458,0.063797,0.031257,0.956033,0.124740,-0.263560
1773689907.687062,466168,0.027910,-0.914200,0.069228,-0.033587,-0.017202,-0.031810,-0.998781,0.099241,-0.949429,0.063389,0.030764,0.954733,0.127744,-0.266872
1773689907.707188,466170,0.027906,-0.914203,0.069242,-0.033581,-0.017231,-0.031810,-0.998781,0.098964,-0.949435,0.062673,0.029646,0.952857,0.128193,-0.273405
1773689907.727312,466172,0.027900,-0.914209,0.069266,-0.033359,-0.017299,-0.031796,-0.998788,0.098647,-0.949419,0.061928,0.031040,0.950543,0.131693,-0.279574
1773689907.737375,466174,0.027893,-0.914216,0.069243,-0.033592,-0.017447,-0.031918,-0.998774,0.098309,-0.949338,0.061130,0.032666,0.947855,0.136860,-0.285960
1773689907.747436,466175,0.027894,-0.914225,0.069240,-0.033514,-0.017390,-0.031667,-0.998785,0.098152,-0.949329,0.060737,0.032635,0.946557,0.139126,-0.289151
1773689907.757498,466176,0.027890,-0.914228,0.069242,-0.033453,-0.017336,-0.031749,-0.998785,0.098010,-0.949339,0.060410,0.032444,0.945477,0.141355,-0.291616
1773689907.767560,466177,0.027890,-0.914226,0.069260,-0.033770,-0.017371,-0.031879,-0.998770,0.097890,-0.949352,0.060145,0.032842,0.944460,0.143432,-0.293842
1773689907.777583,466178,0.027898,-0.914233,0.069260,-0.033554,-0.017376,-0.031880,-0.998777,0.097805,-0.949381,0.059925,0.032575,0.943613,0.145009,-0.295814
1773689907.787645,466180,0.027895,-0.914234,0.069239,-0.033495,-0.017404,-0.031977,-0.998776,0.097658,-0.949446,0.059539,0.035515,0.942421,0.146400,-0.298577
1773689907.807769,466182,0.027892,-0.914229,0.069238,-0.033265,-0.017367,-0.031742,-0.998791,0.097510,-0.949492,0.059223,0.035405,0.941323,0.147527,-0.301485
1773689907.817832,466183,0.027888,-0.914216,0.069232,-0.033439,-0.017402,-0.031858,-0.998781,0.097443,-0.949508,0.059082,0.035510,0.940854,0.148292,-0.302559
1773689907.827892,466185,0.027880,-0.914239,0.069219,-0.033603,-0.017407,-0.031956,-0.998773,0.097313,-0.949476,0.058816,0.033814,0.939856,0.150257,-0.304878
1773689907.848017,466187,0.027867,-0.914240,0.069207,-0.033489,-0.017451,-0.031793,-0.998781,0.097196,-0.949413,0.058599,0.033814,0.938989,0.151920,-0.306718
1773689907.858081,466188,0.027859,-0.914233,0.069198,-0.033531,-0.017638,-0.032074,-0.998767,0.097151,-0.949389,0.058530,0.034223,0.938561,0.153136,-0.307379
1773689907.878205,466190,0.027841,-0.914234,0.069202,-0.033472,-0.017644,-0.031952,-0.998773,0.097167,-0.949348,0.058655,0.032577,0.938931,0.152263,-0.306861
1773689907.888267,466191,0.027836,-0.914252,0.069220,-0.033433,-0.017599,-0.031710,-0.998783,0.097247,-0.949370,0.058868,0.032649,0.939559,0.151544,-0.305283
1773689907.898333,466193,0.027835,-0.914266,0.069224,-0.033452,-0.017635,-0.031637,-0.998784,0.097514,-0.949403,0.059455,0.035204,0.941457,0.149375,-0.300178
1773689907.918455,466195,0.027833,-0.914238,0.069211,-0.033553,-0.017715,-0.031819,-0.998773,0.097786,-0.949343,0.060081,0.032957,0.943270,0.148072,-0.295347
1773689907.928517,466197,0.027818,-0.914241,0.069228,-0.033856,-0.017898,-0.032314,-0.998744,0.098003,-0.949251,0.060672,0.033454,0.944860,0.145953,-0.291237
1773689907.938580,466198,0.027816,-0.914236,0.069238,-0.033739,-0.017747,-0.031637,-0.998772,0.098095,-0.949212,0.060939,0.032450,0.945606,0.144577,-0.289609
1773689907.958704,466200,0.027791,-0.914252,0.069216,-0.034204,-0.017974,-0.032375,-0.998729,0.098261,-0.949130,0.061429,0.030129,0.947082,0.142903,-0.285844
1773689907.978828,466202,0.027787,-0.914252,0.069193,-0.033922,-0.017843,-0.031812,-0.998759,0.098485,-0.949094,0.062013,0.029498,0.948822,0.140085,-0.281502
1773689907.988890,466203,0.027793,-0.914247,0.069188,-0.033635,-0.017861,-0.031619,-0.998774,0.098621,-0.949101,0.062359,0.028600,0.949838,0.138569,-0.278905
1773689907.998954,466205,0.027791,-0.914245,0.069204,-0.034063,-0.017853,-0.031956,-0.998749,0.098880,-0.949083,0.063036,0.026897,0.951365,0.138278,-0.273970
1773689908.009015,466206,0.027796,-0.914257,0.069197,-0.033783,-0.017744,-0.031639,-0.998771,0.098997,-0.949104,0.063352,0.027472,0.951908,0.139377,-0.271459
1773689908.029140,466208,0.027789,-0.914260,0.069187,-0.033940,-0.017818,-0.031745,-0.998761,0.099208,-0.949155,0.063982,0.028171,0.953260,0.138835,-0.266883
1773689908.039205,466210,0.027778,-0.914276,0.069189,-0.034056,-0.017878,-0.031652,-0.998759,0.099381,-0.949091,0.064579,0.029051,0.954505,0.137939,-0.262773
1773689908.049266,466211,0.027770,-0.914264,0.069204,-0.033904,-0.017960,-0.031655,-0.998762,0.099448,-0.949077,0.064863,0.029309,0.954976,0.138474,-0.260742
1773689908.069390,466213,0.027747,-0.914277,0.069204,-0.033991,-0.018011,-0.031443,-0.998765,0.099558,-0.948954,0.065368,0.026856,0.956286,0.136536,-0.257203
1773689908.079454,466215,0.027731,-0.914266,0.069194,-0.034130,-0.018161,-0.031548,-0.998754,0.099674,-0.948830,0.065819,0.024820,0.957293,0.135270,-0.254314
1773689908.099580,466217,0.027725,-0.914269,0.069212,-0.034022,-0.018036,-0.031311,-0.998768,0.099807,-0.948748,0.066308,0.023731,0.958300,0.134394,-0.251071
